feature_idx,importance_mean,importance_max
507,0.0,0.0
508,0.0,0.0
509,0.0,0.0
510,0.0,2.4751597507433458e-05
511,4.720844032073563e-05,2.40906629584391e-05
512,0.0,0.0
513,0.0,0.0
514,1.6000533518804745e-06,0.0
515,0.0,0.005502087131819941
516,0.0,3.7681489166888325e-05
517,1.4853574843569235e-06,0.0001136925263563171
518,0.0,0.0
519,0.0,0.0
520,0.0,0.0
521,0.0,0.0
522,0.0,0.0
523,0.0,0.0
524,0.0,0.0
525,0.0,0.0
526,0.00011468862723135813,0.0
527,0.0,0.0
528,0.0,0.0
529,0.0,0.0
530,0.00011276574974710291,0.0004046576681800864
531,0.0,0.0
532,0.0,0.0
533,0.0,0.0
534,0.0,0.0
535,0.00019262369912625713,1.697900408709591e-05
536,0.0,0.0013377784586257556
537,0.0,0.0
538,0.00026442654938860373,1.0805317962711508e-05
539,0.0,0.007674369512295181
540,0.0,0.0
541,0.0,0.0
542,0.0,0.0
543,3.728819164362821e-06,0.0
544,0.0,0.0
545,0.0,0.0
546,0.0007223747427236628,3.5417331805960698e-06
547,0.0,0.0
548,0.0,0.0
549,0.0,0.0
550,0.0,0.0
551,0.0,0.0
552,0.0,0.0
553,5.252431940541349e-06,0.0
554,0.0,0.0
555,1.3281067367643118e-06,0.0
556,6.99029452252117e-07,8.82512983463874e-05
557,0.0,0.0
558,0.0,0.0
559,0.0,0.0
560,0.0,0.0
561,0.0,0.0
562,0.0,0.0
563,3.2861492681232367e-06,0.000270192047200081
564,2.485585600053045e-06,0.000858582571328787
565,0.0,0.0
566,9.082684251056476e-07,0.0002886314227626744
567,0.0,0.0
568,0.0,0.0
569,0.0,0.0
570,0.0,0.017903762657026
571,0.0,0.0
572,0.0,0.0010172294611534613
573,0.0,7.63004989659583e-07
574,0.00023632461051668294,0.0
575,6.5436248074878344e-06,0.0
576,0.0,0.0
577,0.0,0.0
578,0.0,0.0
579,0.0,0.0
580,0.0,0.0043121774249117485
581,0.0,1.5592558986761354e-05
582,0.0,0.0
583,0.0,0.0
584,0.0,0.0
585,1.738637664609335e-05,0.0
586,0.0,0.0
587,0.0,1.1895072900436141e-05
588,0.0,0.00027449539068832314
589,5.6873192291029476e-05,0.0
590,0.009441092384725132,0.0
591,0.0,0.0
592,0.0,0.0
593,0.0,0.0
594,0.0,0.0
595,0.0,0.0
596,0.0,0.0
597,3.3799909182231535e-06,0.0
598,2.7950856072658842e-05,8.248756216330962e-06
599,0.0,3.3841509033333175e-05
600,2.8238559819080613e-06,0.0
601,0.0,0.0
602,0.0,0.0
603,0.0,0.0
604,0.0,0.0
605,0.0,0.0
606,5.710902835496447e-06,6.814185699278659e-05
607,0.0,0.0
608,4.7336112580854783e-05,0.0
609,3.0658489347181537e-06,0.0
610,0.0,0.0
611,0.0,0.0
612,0.0,0.0
613,0.0,0.0
614,0.0,0.0
615,0.0,0.0
616,0.0,0.0
617,0.0,0.0
618,0.0001193899851800366,1.1195421261204915e-06
619,0.0,0.0
620,0.0,0.0
621,0.0,0.0
622,0.0,0.0
623,0.0,2.7019402266226033e-05
624,0.0,0.0
625,0.0,0.0
626,0.0,5.977311594919725e-05
627,0.0003885774729265408,0.0
628,0.0,0.0
629,0.0,0.0
630,0.0,0.0
631,1.56095282132314e-05,0.0
632,7.641807473687962e-06,0.0
633,0.0,0.0
634,0.0,0.0
635,0.0,3.560619688042524e-05
636,0.0,3.6081231453201986e-06
637,0.0,0.0
638,0.0,0.0
639,0.0,0.0
640,0.0,0.0
641,0.0,0.0
642,0.00027628257193348623,0.0
643,0.0,0.0
644,0.0,7.966345980424773e-06
645,0.0001609615313778208,0.0
646,0.0,4.964005413719199e-05
647,0.0,0.0
648,0.0,0.0
649,0.0,0.0
650,0.0,0.0022787602347935634
651,0.0,0.0
652,0.0,0.0
653,0.0,0.0
654,0.0,0.0
655,0.0,4.902723329988393e-06
656,0.0,0.0
657,0.0,0.0
658,6.08803053513508e-08,0.0
659,0.0,0.00010948738675903191
660,0.0,0.00011830598581582308
661,0.0,0.0
662,0.0,0.0
663,5.7224456898190756e-05,0.000722252356142483
664,0.0027347017494453625,0.0
665,0.0,0.0
666,0.0,0.0
667,0.0,0.0
668,0.0,0.0
669,0.0,1.4294832627373663e-05
670,0.0,0.0
671,0.0,0.0
672,0.0,3.560798073356802e-05
673,0.0,0.0
674,0.0,0.0
675,0.0,0.0
676,0.0,0.0
677,0.0,0.0
678,0.0,2.658010037107901e-05
679,0.0,0.0
680,0.0,0.0
681,0.0,0.0
682,0.000662797953912311,0.0
683,0.0,0.0
684,0.0,0.0003338806077160619
685,4.746145642870529e-05,0.0
686,0.0,3.266123377464034e-05
687,8.68830762126229e-05,1.5077390178868716e-07
688,0.0,0.0
689,0.0,0.0
690,0.0,0.0018038061116716231
691,0.0,0.004733596264744516
692,0.014948271059177138,0.014420504779978232
693,0.0,0.0
694,0.0,0.0
